"","attributes","articleID","record"
"5689","MJ","105","Case Management; Client Satisfaction; Measurement; Social Casework; Test Construction"
"5690","MN","105","Aging; Social Services"
"5691","CL","105","Clinical Psychological Testing (2224)"
"5692","CL","105","Community & Social Services (3373)"
"5693","PO","105","Human (10)"
"5694","PO","105","Male (30)"
"5695","PO","105","Female (40)"
"5696","LO","105","US"
"5697","AG","105","Adulthood (18 yrs & older) (300)"
"5698","AG","105","Middle Age (40-64 yrs) (360)"
"5699","AG","105","Aged (65 yrs & older) (380)"
"5700","AG","105","Very Old (85 yrs & older) (390)"
"5701","TM","105","Mini Mental State Examination"
"5702","GR","105","Sponsor: John A. Hartford Foundation; Other Details: Administered by the Gerontological Society of America; Recipients: No recipient indicated"
"5703","MD","105","Empirical Study"
"5704","MD","105","Quantitative Study"
"5705","PT","105","Journal"
"5706","PT","105","Peer Reviewed Journal"
"5707","AT","105","Journal Article"
"5708","MT","105","Electronic"
"5709","RD","105","20061113"
"5710","AN","105","2006-20200-005"
"5711","FR","105","37"
"5712","UR","105","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2006-20200-005&site=ehost-live&scope=site"
"5713","TI","106","Assessment of Perceived Parental Psychological Control in Chinese Adolescents in Hong Kong."
"5714","PS","106","Publication Status: Fully Published"
"5715","AU","106","Shek, Daniel T. L."
"5716","AF","106","Shek, Daniel T. L., danielshek@cuhk.edu.hk, Chinese University of Hong Kong, Shatin, Hong Kong"
"5717","AD","106","Shek, Daniel T. L., Social Welfare Practice and Research Centre, Department of Social Work, Chinese University of Hong Kong, Shatin, Hong Kong, danielshek@cuhk.edu.hk"
"5718","SO","106","Research on Social Work Practice"
"5719","VI","106","16"
"5720","IP","106","4"
"5721","SD","106","Jul, 2006"
"5722","YR","106","2006"
"5723","PM","106","Jul, 2006"
"5724","PG","106","382-391"
"5725","PC","106","10"
"5726","SP","106","382"
"5727","PU","106","US : Sage Publications"
"5728","PN","106","10"
"5729","SN","106","1049-7315, Print"
"5730","SN","106","1552-7581, Electronic"
"5731","DO","106","10.1177/1049731506286231"
"5732","LA","106","English"
"5733","KP","106","Chinese Maternal Psychological Control Scale"
"5734","KP","106","Chinese adolescents"
"5735","KP","106","Hong Kong"
"5736","KP","106","self report"
"5737","KP","106","Chinese culture"
"5738","KP","106","Chinese Paternal Psychological Control Scale"
"5739","KP","106","test validity"
"5740","KP","106","test reliability"
"5741","SU","106","Adolescent Attitudes; Emotional Control; Parent Child Relations; Test Reliability; Test Validity"
"5742","AB","106","Objective: There is no validated self-report measure of parental psychological control in the Chinese culture. The reliability and validity of the Chinese Paternal Psychological Control Scale (CPPCS) and Chinese Maternal Psychological Control Scale (CMPCS) were examined. Method: A total of 3,017 Chinese secondary school students responded to the CPPCS and CMPCS and measures of psychological well-being, parent-child relational qualities, parental knowledge, parental monitoring, and perceived parental endorsement of traditional Chinese parenting beliefs. Results: The CPPCS and CMPCS were internally consistent in different samples. Evidence supporting the convergent validity (negative relationships between the CPPCS and CMPCS with psychological well-being, parent-child relational qualities, and parental knowledge but positive relationship with perceived parental endorsement of traditional Chinese parental beliefs) and discriminant validity (weak relationship between psychological control measures and parental monitoring) of these two measures was found. Conclusions: The present study suggests that the CPPCS and CMPCS possess sound psychometric properties that can objectively assess perceived parental psychological control in Chinese adolescents. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"5743","MJ","106","Adolescent Attitudes; Emotional Control; Parent Child Relations; Test Reliability; Test Validity"
"5744","MN","106","Asians; Culture (Anthropological); Self Report; Well Being"
"5745","CL","106","Personality Scales & Inventories (2223)"
"5746","CL","106","Psychosocial & Personality Development (2840)"
"5747","PO","106","Human (10)"
"5748","PO","106","Male (30)"
"5749","PO","106","Female (40)"
"5750","LO","106","China"
"5751","AG","106","Adolescence (13-17 yrs) (200)"
"5752","TM","106","Chinese Paternal Psychological Control Scale"
"5753","TM","106","Chinese Maternal Psychological Control Scale"
"5754","TM","106","Paternal Knowledge Scale"
"5755","TM","106","Maternal Knowledge Scale"
"5756","TM","106","Paternal Monitoring Scale"
"5757","TM","106","Maternal Monitoring Scale"
"5758","TM","106","Paternal Parenting Beliefs Scale"
"5759","TM","106","Maternal Parenting Beliefs Scale"
"5760","TM","106","Paternal Trust of Children Scale"
"5761","TM","106","Maternal Trust of Children Scale"
"5762","TM","106","Childrens Trust of Father Scale"
"5763","TM","106","Childrens Trust of Mother Scale"
"5764","TM","106","Readiness to Communicate with the Father Scale"
"5765","TM","106","Readiness to Communicate with the Mother Scale"
"5766","TM","106","Satisfaction with Paternal Control Scale"
"5767","TM","106","Satisfaction with Maternal Control Scale"
"5768","TM","106","Chinese Hopelessness Scale"
"5769","TM","106","Mastery Scale"
"5770","TM","106","Chinese Self-Esteem Scale"
"5771","TM","106","Life Satisfaction Scale DOI: 10.1037/t05256-000"
"5772","GR","106","Sponsor: Government of the Hong Kong Special Administrative Region, Research Grants Council, Hong Kong; Grant: CUHK4293/03H; Recipients: No recipient indicated"
"5773","GR","106","Sponsor: Wofoo Foundation; Recipients: No recipient indicated"
"5774","MD","106","Empirical Study"
"5775","MD","106","Quantitative Study"
"5776","PT","106","Journal"
"5777","PT","106","Peer Reviewed Journal"
"5778","AT","106","Journal Article"
"5779","MT","106","Electronic"
"5780","RD","106","20060619"
"5781","CD","106","20120827"
"5782","AN","106","2006-07436-002"
"5783","FR","106","39"
"5784","UR","106","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2006-07436-002&site=ehost-live&scope=site"
"5785","TI","107","The Lesbian Partner Abuse Scale."
"5786","PS","107","Publication Status: Fully Published"
"5787","AU","107","McClennen, Joan C."
"5788","AU","107","Summers, Anne B."
"5789","AU","107","Daley, James G."
"5790","AF","107","McClennen, Joan C., jcm334f@smsu.edu, Southwest Missouri State U, Springfield, MO, US"
"5791","AF","107","Summers, Anne B., Southwest Missouri State U, Springfield, MO, US"
"5792","AF","107","Daley, James G., Southwest Missouri State U, Springfield, MO, US"
"5793","AD","107","McClennen, Joan C., Southwest Missouri State U, School of Social Work, 901 S. National, Springfield, MO, US, 65804, jcm334f@smsu.edu"
"5794","SO","107","Research on Social Work Practice"
"5795","VI","107","12"
"5796","IP","107","2"
"5797","SD","107","Mar, 2002"
"5798","YR","107","2002"
"5799","PM","107","Mar, 2002"
"5800","PG","107","277-292"
"5801","PC","107","16"
"5802","SP","107","277"
"5803","PU","107","US : Sage Publications"
"5804","PN","107","16"
"5805","SN","107","1049-7315, Print"
"5806","SN","107","1552-7581, Electronic"
"5807","DO","107","10.1177/104973150201200205"
"5808","LA","107","English"
"5809","KP","107","Lesbian Partner Abuse Scale"
"5810","KP","107","power imbalance"
"5811","KP","107","reliability"
"5812","KP","107","validity"
"5813","KP","107","differentiation between abused & nonabused lesbians"
"5814","SU","107","Lesbianism; Partner Abuse; Psychometrics; Rating Scales; Interpersonal Control"
"5815","AB","107","The Lesbian Partner Abuse Scale-Revised (LE-PAS-R) was designed and construct validated to assess power imbalance between lesbian couples resulting in partner abuse. Implementing a nationwide survey using convenience sampling, an assessment packet containing the LE-PAS, two established scales (the Index of Self-Esteem and the General Contentment Scale), and demographic information was completed by 45 abused (mean age 37 yrs) and 33 nonabused lesbians. A series of factor analyses resulted in 6 factors (communication and social skills, substance abuse, intergenerational transmission of violence, fakes illness, internalized homophobia, and status differentials) accounting for 77.3% of all item variance. The 25-item LE-PAS-R shows evidence of strong reliability, credible concurrent validity, and the ability to differentiate between abused and nonabused lesbians. Further validation of the LE-PAS-R will provide evidence of its ability to assist clinicians in identifying lesbian relationships in which power imbalance may result in partner abuse. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"5816","MJ","107","Lesbianism; Partner Abuse; Psychometrics; Rating Scales; Interpersonal Control"
"5817","MN","107","Test Reliability; Test Validity"
"5818","CL","107","Clinical Psychological Testing (2224)"
"5819","CL","107","Behavior Disorders & Antisocial Behavior (3230)"
"5820","PO","107","Human (10)"
"5821","PO","107","Female (40)"
"5822","LO","107","US"
"5823","AG","107","Adulthood (18 yrs & older) (300)"
"5824","MD","107","Empirical Study"
"5825","PT","107","Journal"
"5826","PT","107","Peer Reviewed Journal"
"5827","AT","107","Journal Article"
"5828","MT","107","Print"
"5829","RD","107","20020403"
"5830","AN","107","2002-02245-004"
"5831","FR","107","40"
"5832","UR","107","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2002-02245-004&site=ehost-live&scope=site"
"5833","TI","108","Theoretical and practical issues in selecting a measure of family functioning."
"5834","PS","108","Publication Status: Fully Published"
"5835","AU","108","Tutty, Leslie M."
"5836","AF","108","Tutty, Leslie M., U Calgary, Faculty of Social Work, AB, Canada"
"5837","SO","108","Research on Social Work Practice"
"5838","VI","108","5"
"5839","IP","108","1"
"5840","SD","108","Jan, 1995"
"5841","YR","108","1995"
"5842","PM","108","Jan, 1995"
"5843","PG","108","80-106"
"5844","PC","108","27"
"5845","SP","108","80"
"5846","PU","108","US : Sage Publications"
"5847","PN","108","27"
"5848","SN","108","1049-7315, Print"
"5849","SN","108","1552-7581, Electronic"
"5850","DO","108","10.1177/104973159500500107"
"5851","LA","108","English"
"5852","KP","108","problems & adequacy of psychometric support & administration practicality of self report family functioning measures"
"5853","SU","108","Family Relations; Measurement; Self Report"
"5854","AB","108","Discusses common problems associated with self-report family measures and assesses 6 commonly used family functioning measures (Family Adaptability and Cohesion Evaluation Scale-III, Family Environment Scale, Family Assessment Device, Family Assessment Measure-III, Index of Family Relations, and Self-Report Family Inventory) for adequacy of their psychometric support and practicality of administration. Recommendations for the use of each instrument are made on the basis of its strengths and weaknesses. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"5855","MJ","108","Family Relations; Measurement; Self Report"
"5856","MN","108","Psychometrics; Test Administration"
"5857","CL","108","Tests & Testing (2220)"
"5858","CL","108","Marriage & Family (2950)"
"5859","PO","108","Human (10)"
"5860","PT","108","Journal"
"5861","PT","108","Peer Reviewed Journal"
"5862","AT","108","Journal Article"
"5863","MT","108","Print"
"5864","RD","108","19950701"
"5865","AN","108","1995-23654-001"
"5866","UR","108","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1995-23654-001&site=ehost-live&scope=site"
"5867","TI","109","Defining and measuring social support: Guidelines for social work practitioners."
"5868","PS","109","Publication Status: Fully Published"
"5869","AU","109","Streeter, Calvin L."
"5870","AU","109","Franklin, Cynthia"
"5871","AF","109","Streeter, Calvin L., U Texas, School of Social Work, Austin, US"
"5872","AF","109","Franklin, Cynthia"
"5873","SO","109","Research on Social Work Practice"
"5874","VI","109","2"
"5875","IP","109","1"
"5876","SD","109","Jan, 1992"
"5877","YR","109","1992"
"5878","PM","109","Jan, 1992"
"5879","PG","109","81-98"
"5880","PC","109","18"
"5881","SP","109","81"
"5882","PU","109","US : Sage Publications"
"5883","PN","109","18"
"5884","SN","109","1049-7315, Print"
"5885","SN","109","1552-7581, Electronic"
"5886","DO","109","10.1177/104973159200200107"
"5887","LA","109","English"
"5888","KP","109","theoretical foundations & conceptualizations & psychometrics & clinical utility of assessment of social support in social work"
"5889","KP","109","literature review"
"5890","SU","109","Literature Review; Measurement; Social Casework; Social Support"
"5891","AB","109","Reviews the literature on social support (SCS) and presents the theoretical foundations and basic concepts of SCS. A framework is presented for assessing measures of SCS, and measures (e.g., social embeddedness, perceived SCS, an enacted SCS) are reviewed using the framework. The framework focuses on basic conceptualizations of SCS, the psychometric characteristics of the measures, and their clinical utility. Suggestions are made for both using and improving existing measures of SCS in social work practices. The review indicates that many measures that have acceptable reliability and validity exist to assess several different types and sources of SCS. Several of these measures have potential for clinical practice: the Family Relationships Index and the Perceived Social Support Questionnaire—Family and Friends show the most promise as rapid assessment tools for clinical practice. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"5892","MJ","109","Literature Review; Measurement; Social Casework; Social Support"
"5893","MN","109","Psychometrics; Test Reliability; Test Validity"
"5894","CL","109","Community & Social Services (3373)"
"5895","CL","109","Clinical Psychological Testing (2224)"
"5896","PO","109","Human (10)"
"5897","MD","109","Literature Review"
"5898","PT","109","Journal"
"5899","PT","109","Peer Reviewed Journal"
"5900","AT","109","Journal Article"
"5901","MT","109","Print"
"5902","RD","109","19921101"
"5903","AN","109","1992-40520-001"
"5904","UR","109","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1992-40520-001&site=ehost-live&scope=site"
"5905","TI","110","Chinese people's explanations of poverty: The Perceived Causes of Poverty Scale."
"5906","PS","110","Publication Status: Fully Published"
"5907","AU","110","Shek, Daniel T. L."
"5908","AF","110","Shek, Daniel T. L., DANIELSHEK@CUHK.EDU.HK, Department of Social Work, Chinese University of Hong Kong, Shatin, Hong Kong"
"5909","AD","110","Shek, Daniel T. L., Department of Social Work, Chinese University of Hong Kong, Shatin, Hong Kong, DANIELSHEK@CUHK.EDU.HK"
"5910","SO","110","Research on Social Work Practice"
"5911","VI","110","13"
"5912","IP","110","5"
"5913","SD","110","Sep, 2003"
"5914","YR","110","2003"
"5915","PM","110","Sep, 2003"
"5916","PG","110","622-640"
"5917","PC","110","19"
"5918","SP","110","622"
"5919","PU","110","US : Sage Publications"
"5920","PN","110","19"
"5921","SN","110","1049-7315, Print"
"5922","SN","110","1552-7581, Electronic"
"5923","DO","110","10.1177/1049731503253376"
"5924","LA","110","English"
"5925","KP","110","poverty"
"5926","KP","110","poverty scale"
"5927","KP","110","Chinese Perceived Causes of Poverty Scale"
"5928","SU","110","Adult Attitudes; Attitude Measures; Epidemiology; Poverty"
"5929","AB","110","Objective: Existing studies of lay explanations of poverty in the social work literature are plagued with methodological problems. The psychometric properties of the 13-item Chinese Perceived Causes of Poverty Scale (CPCPS), which assessed four categories of explanations of poverty, were examined. Method: Chinese parents and their adolescent children from 229 families experiencing economic hardship were asked to respond to the CPCPS. Results: Results consistently showed that four factors were abstracted from the scale: Personal Problems, Exploitation, Lack of Opportunity, and Fate. The four related subscales were also found to be internally consistent, and there was some support for their construct validity. Conclusions: The present study suggests that the CPCPS possesses sound psychometric properties. The findings also point out the importance of empirically demonstrating the existence of measures assessing different constructs when social work practitioners and researchers examine lay explanations of poverty. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"5930","MJ","110","Adult Attitudes; Attitude Measures; Epidemiology; Poverty"
"5931","MN","110","Rating Scales"
"5932","CL","110","Tests & Testing (2220)"
"5933","CL","110","Social Structure & Organization (2910)"
"5934","PO","110","Human (10)"
"5935","PO","110","Male (30)"
"5936","PO","110","Female (40)"
"5937","LO","110","China"
"5938","AG","110","Adulthood (18 yrs & older) (300)"
"5939","MD","110","Empirical Study"
"5940","MD","110","Qualitative Study"
"5941","MD","110","Quantitative Study"
"5942","PT","110","Journal"
"5943","PT","110","Peer Reviewed Journal"
"5944","AT","110","Journal Article"
"5945","MT","110","Print"
"5946","RD","110","20040705"
"5947","AN","110","2003-99890-005"
"5948","FR","110","45"
"5949","UR","110","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2003-99890-005&site=ehost-live&scope=site"
"5950","TI","111","The use of the Social Support Behaviors Scale with adolescents."
"5951","PS","111","Publication Status: Fully Published"
"5952","AU","111","Corcoran, Jacqueline"
"5953","AU","111","Franklin, Cynthia"
"5954","AU","111","Bennett, Patricia"
"5955","AF","111","Corcoran, Jacqueline, U Texas, School of Social Work, Arlington, TX, US"
"5956","AF","111","Franklin, Cynthia"
"5957","AF","111","Bennett, Patricia"
"5958","SO","111","Research on Social Work Practice"
"5959","VI","111","8"
"5960","IP","111","3"
"5961","SD","111","May, 1998"
"5962","YR","111","1998"
"5963","PM","111","May, 1998"
"5964","SI","111","Assessment and treatment of youth and families"
"5965","PG","111","302-314"
"5966","PC","111","13"
"5967","SP","111","302"
"5968","PU","111","US : Sage Publications"
"5969","PN","111","13"
"5970","SN","111","1049-7315, Print"
"5971","SN","111","1552-7581, Electronic"
"5972","DO","111","10.1177/104973159800800304"
"5973","LA","111","English"
"5974","KP","111","validity of Social Support Behaviors Scale"
"5975","KP","111","low SES multiethnic 11–22 yr olds at risk for parenting & pregnancy"
"5976","SU","111","Pregnancy; Rating Scales; Social Support; Socioeconomic Status; Test Validity"
"5977","AB","111","The psychometric properties of a multidimensional measure of social support, A. Vaux's Social Support Behaviors Scale (SS-B), were evaluated. The SS-B is represented by subscales describing 5 central categories of supportive behaviors (Emotional, Socializing, Practical, Financial, and Advice/Guidance), assessed for both friends and family. The SS-B was administered to a low SES, mixed-race (19% Anglo, 37% African American, and 40% Hispanic) sample of 105 adolescents who were attending pregnancy prevention programs. A trend toward high scores, low variance, and few differences between pregnant/parenting and nonpregnant/parenting teens were found on subscale scores. Factor analyses on separate subscales showed loadings more consistently for ""family"" than ""friends."" Overall results of psychometric analysis indicate that the scale needs further work to more accurately assess the salient behavioral dimensions of social support for samples from varying racial and socioeconomic backgrounds. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"5978","MJ","111","Pregnancy; Rating Scales; Social Support; Socioeconomic Status; Test Validity"
"5979","MN","111","At Risk Populations"
"5980","CL","111","Personality Scales & Inventories (2223)"
"5981","CL","111","Psychosocial & Personality Development (2840)"
"5982","PO","111","Human (10)"
"5983","PO","111","Male (30)"
"5984","PO","111","Female (40)"
"5985","LO","111","US"
"5986","AG","111","Childhood (birth-12 yrs) (100)"
"5987","AG","111","School Age (6-12 yrs) (180)"
"5988","AG","111","Adolescence (13-17 yrs) (200)"
"5989","AG","111","Adulthood (18 yrs & older) (300)"
"5990","AG","111","Young Adulthood (18-29 yrs) (320)"
"5991","MD","111","Empirical Study"
"5992","PT","111","Journal"
"5993","PT","111","Peer Reviewed Journal"
"5994","AT","111","Journal Article"
"5995","MT","111","Print"
"5996","RD","111","19980601"
"5997","AN","111","1998-01986-004"
"5998","UR","111","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1998-01986-004&site=ehost-live&scope=site"
"5999","TI","112","Choosing Outcome Measures in Systematic Reviews: Critical Challenges."
"6000","PS","112","Publication Status: Fully Published"
"6001","AU","112","Mullen, Edward J."
"6002","AF","112","Mullen, Edward J., Columbia University School of Social Work, Columbia, NY, US"
"6003","SO","112","Research on Social Work Practice"
"6004","VI","112","16"
"6005","IP","112","1"
"6006","SD","112","Jan, 2006"
"6007","YR","112","2006"
"6008","PM","112","Jan, 2006"
"6009","PG","112","84-90"
"6010","PC","112","7"
"6011","SP","112","84"
"6012","PU","112","US : Sage Publications"
"6013","PN","112","7"
"6014","SN","112","1049-7315, Print"
"6015","SN","112","1552-7581, Electronic"
"6016","DO","112","10.1177/1049731505280950"
"6017","LA","112","English"
"6018","KP","112","outcome measures"
"6019","KP","112","intervention"
"6020","KP","112","social sciences"
"6021","SU","112","Measurement; Methodology; Social Sciences; Treatment Outcomes"
"6022","AB","112","There are a number of challenges facing those who set out to conduct systematic reviews of intervention effects in the social sciences. These challenges include formulation of a review problem, gathering data about relevant studies and outcomes, analyzing that data, and interpreting the results. The first challenge, formulating a workable review problem, includes three subchallenges: delimiting interventions, specifying the intervention targets including problems and populations, and choosing outcome measures. This article examines the challenge of how to choose outcome measures. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"6023","MJ","112","Measurement; Methodology; Social Sciences; Treatment Outcomes"
"6024","CL","112","Health & Mental Health Treatment & Prevention (3300)"
"6025","CL","112","Psychometrics & Statistics & Methodology (2200)"
"6026","PO","112","Human (10)"
"6027","MD","112","Literature Review"
"6028","MD","112","Systematic Review"
"6029","PT","112","Journal"
"6030","PT","112","Peer Reviewed Journal"
"6031","AT","112","Journal Article"
"6032","MT","112","Electronic"
"6033","RD","112","20060109"
"6034","AN","112","2005-15718-010"
"6035","FR","112","14"
"6036","UR","112","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2005-15718-010&site=ehost-live&scope=site"
"6037","TI","113","Measuring racial climate in school of social work: Instrument development and validation."
"6038","PS","113","Publication Status: Fully Published"
"6039","AU","113","Pike, Cathy King"
"6040","AF","113","Pike, Cathy King, cathy.pike@mindspring.com, Indiana U-Purdue U, School of Social Work, Indianapolis, IN, US"
"6041","AD","113","Pike, Cathy King, Indiana U-Purdue U, School of Social Work, Education/Social Work Building, 902 W. New York St., ES 4109, Indianapolis, IN, US, 46202-5156, cathy.pike@mindspring.com"
"6042","SO","113","Research on Social Work Practice"
"6043","VI","113","12"
"6044","IP","113","1"
"6045","SD","113","Jan, 2002"
"6046","YR","113","2002"
"6047","PM","113","Jan, 2002"
"6048","PG","113","29-46"
"6049","PC","113","18"
"6050","SP","113","29"
"6051","PU","113","US : Sage Publications"
"6052","PN","113","18"
"6053","SN","113","1049-7315, Print"
"6054","SN","113","1552-7581, Electronic"
"6055","LA","113","English"
"6056","KP","113","racial climate"
"6057","KP","113","measurement"
"6058","KP","113","schools of social work"
"6059","KP","113","instrument development and validation"
"6060","KP","113","social work students and faculty"
"6061","KP","113","test reliability"
"6062","KP","113","test validity"
"6063","KP","113","factor structure"
"6064","SU","113","Measurement; Racial and Ethnic Attitudes; Social Work Education; Test Reliability; Test Validity"
"6065","AB","113","This article reports the initial validation of an instrument designed to measure racial climate in programs and schools of social work. An unduplicated sample of students from one school of social work (N=182) responded to a survey of racial climate. Psychometric analyses were computed to determine the reliability and validity of the instrument's scales. Results showed that the scales attained high levels of internal consistency reliability, had a stable factor structure for the items as they were hypothesized, and performed well in preliminary analyses of convergent construct and known-groups validity. The results provided initial evidence of internal consistency reliability and content, construct, factorial, and known-groups validity. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"6066","MJ","113","Measurement; Racial and Ethnic Attitudes; Social Work Education; Test Reliability; Test Validity"
"6067","MN","113","Graduate Students; Social Workers"
"6068","CL","113","Personality Scales & Inventories (2223)"
"6069","CL","113","Professional Personnel Attitudes & Characteristics (3430)"
"6070","PO","113","Human (10)"
"6071","PO","113","Male (30)"
"6072","PO","113","Female (40)"
"6073","LO","113","US"
"6074","AG","113","Adulthood (18 yrs & older) (300)"
"6075","MD","113","Empirical Study"
"6076","PT","113","Journal"
"6077","PT","113","Peer Reviewed Journal"
"6078","AT","113","Journal Article"
"6079","MT","113","Print"
"6080","RD","113","20020501"
"6081","AN","113","2002-02389-002"
"6082","FR","113","50"
"6083","UR","113","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2002-02389-002&site=ehost-live&scope=site"
"6084","TI","114","The Multidimensional Adolescent Assessment Scale: A validation study."
"6085","PS","114","Publication Status: Fully Published"
"6086","AU","114","Mathiesen, Sally G."
"6087","AU","114","Cash, Scottye J."
"6088","AU","114","Hudson, Walter W."
"6089","AF","114","Mathiesen, Sally G., Florida State U, FL, US"
"6090","AF","114","Cash, Scottye J., Florida State U, FL, US"
"6091","AF","114","Hudson, Walter W., Florida State U, FL, US"
"6092","SO","114","Research on Social Work Practice"
"6093","VI","114","12"
"6094","IP","114","1"
"6095","SD","114","Jan, 2002"
"6096","YR","114","2002"
"6097","PM","114","Jan, 2002"
"6098","PG","114","9-28"
"6099","PC","114","20"
"6100","SP","114","9"
"6101","PU","114","US : Sage Publications"
"6102","PN","114","20"
"6103","SN","114","1049-7315, Print"
"6104","SN","114","1552-7581, Electronic"
"6105","DO","114","10.1177/104973150201200103"
"6106","LA","114","English"
"6107","KP","114","Multidimensional Adolescent Assessment Scale"
"6108","KP","114","test validation"
"6109","KP","114","social problems severity"
"6110","KP","114","depression"
"6111","KP","114","self esteem"
"6112","KP","114","family relations"
"6113","KP","114","personal stress"
"6114","KP","114","suicidal thoughts"
"6115","KP","114","memory loss"
"6116","KP","114","confused thinking"
"6117","SU","114","Adolescent Attitudes; Rating Scales; Social Interaction; Test Validity"
"6118","AB","114","The Multidimensional Adolescent Assessment Scale is a tool for the assessment of the severity of personal and social problems in adolescence. It is composed of 16 subscales relevant to adolescent functioning, including depression; self-esteem; problems with mother father, or family; personal stress; problems with friends or school; aggression; suicidal thoughts; feelings of guilt; confused thinking; disturbing thoughts; memory loss; and alcohol or drug use. The scale was designed for use by practitioners in a variety of disciplines to assess a comprehensive array of problem areas to facilitate diagnosis and targeted treatment planning. This article provides a description of the scale, explains the method of scoring, and presents the psychometric properties of the instrument. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"6119","MJ","114","Adolescent Attitudes; Rating Scales; Social Interaction; Test Validity"
"6120","MN","114","Cognitive Processes; Depression (Emotion); Family Relations; Memory; Psychological Stress; Self Esteem; Sociocultural Factors; Suicidal Ideation"
"6121","CL","114","Personality Scales & Inventories (2223)"
"6122","CL","114","Developmental Psychology (2800)"
"6123","PO","114","Human (10)"
"6124","PO","114","Male (30)"
"6125","PO","114","Female (40)"
"6126","AG","114","Childhood (birth-12 yrs) (100)"
"6127","AG","114","School Age (6-12 yrs) (180)"
"6128","AG","114","Adolescence (13-17 yrs) (200)"
"6129","AG","114","Adulthood (18 yrs & older) (300)"
"6130","AG","114","Young Adulthood (18-29 yrs) (320)"
"6131","MD","114","Empirical Study"
"6132","PT","114","Journal"
"6133","PT","114","Peer Reviewed Journal"
"6134","AT","114","Journal Article"
"6135","MT","114","Print"
"6136","RD","114","20020501"
"6137","AN","114","2002-02389-001"
"6138","FR","114","19"
"6139","UR","114","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2002-02389-001&site=ehost-live&scope=site"
"6140","TI","115","Evaluation of a measure of engagement for group work."
"6141","PS","115","Publication Status: Fully Published"
"6142","AU","115","Macgowan, Mark J."
"6143","AF","115","Macgowan, Mark J., Florida International U, School of Social Work, Miami, FL, US"
"6144","SO","115","Research on Social Work Practice"
"6145","VI","115","10"
"6146","IP","115","3"
"6147","SD","115","May, 2000"
"6148","YR","115","2000"
"6149","PM","115","May, 2000"
"6150","PG","115","348-361"
"6151","PC","115","14"
"6152","SP","115","348"
"6153","PU","115","US : Sage Publications"
"6154","PN","115","14"
"6155","SN","115","1049-7315, Print"
"6156","SN","115","1552-7581, Electronic"
"6157","LA","115","English"
"6158","KP","115","development & validity of measurement of client engagement in & assessment of group work practice by social work graduate students"
"6159","SU","115","Client Participation; Group Dynamics; Measurement; Test Construction; Test Validity"
"6160","AB","115","This study examines the psychometric properties of a measure of client engagement for in-group work conducted by social work graduate students, the Groupwork Engagement Measure (GEM). The measure's properties were tested at two different points of group development, early and late group. The closed-ended groups were led by 13 graduate social work students and consisted of 86 student peers. The measure had excellent reliability at both administrations, with coefficient alphas of .97 and low Standard Error of Measurements. The construct- and criterion-related validity analyses were generally favorable. Conclusions: The GEM is a promising tool for social group workers interested in monitoring and improving their service. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"6161","MJ","115","Client Participation; Group Dynamics; Measurement; Test Construction; Test Validity"
"6162","MN","115","Group Psychotherapy; Interpersonal Interaction; Social Work Education"
"6163","CL","115","Educational Measurement (2227)"
"6164","CL","115","Professional Education & Training (3410)"
"6165","PO","115","Human (10)"
"6166","PO","115","Male (30)"
"6167","PO","115","Female (40)"
"6168","LO","115","US"
"6169","AG","115","Adulthood (18 yrs & older) (300)"
"6170","AG","115","Young Adulthood (18-29 yrs) (320)"
"6171","MD","115","Empirical Study"
"6172","PT","115","Journal"
"6173","PT","115","Peer Reviewed Journal"
"6174","AT","115","Journal Article"
"6175","MT","115","Print"
"6176","RD","115","20000601"
"6177","AN","115","2000-03665-004"
